Company ID,Company Name,Geography,Geography Code,Sector,CA100 Focus Company,Large/Medium Classification,ISINs,SEDOL,Publication Date,Assessment Date,Region,Carbon Performance Regional Alignment 2025,Carbon Performance Regional Alignment 2027,Carbon Performance Regional Alignment 2028,Carbon Performance Regional Alignment 2035,Carbon Performance Regional Alignment 2050,Regional Benchmark ID,Years with targets,History to Projection cutoff year,CP Unit,Assumptions,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1510,Black Hills,United States of America,USA,Electricity Utilities,No,small,US0921131092,2101741,01/09/2022,22/07/2022,North-America,Not Aligned,,,Not Aligned,Not Aligned,North-America_Electricity Utilities_01/04/2022,,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company's Carbon Performance. The company has set target for 2030 and 2040 but they cannot be accepted since emissions from purchased electricity (which is significant for Black Hills Corp) is included. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,0.89,0.85,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1510,Black Hills,United States of America,USA,Electricity Utilities,No,small,US0921131092,2101741,01/11/2021,05/08/2021,North-America,Not Aligned,,,Not Aligned,Not Aligned,North-America_Electricity Utilities_01/04/2022,2030;2040,2019,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),TPI has not made any further assumptions in order to project this company’s Carbon Performance.,,,,,,0.87,0.85,0.841454545,0.832909091,0.824363636,0.815818182,0.807272727,0.798727273,0.790181818,0.781636364,0.773090909,0.764545455,0.756,0.7182,0.6804,0.6426,0.6048,0.567,0.5292,0.4914,0.4536,0.4158,0.378,,,,,,,,,,
2332,CEMIG,Brazil,BRA,Electricity Utilities,No,undefined,US2044096012,2178938,01/09/2025,01/08/2025,non-OECD,,,1.5 Degrees,1.5 Degrees,1.5 Degrees,non-OECD_Electricity Utilities_01/05/2024,2040,2023,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,9.66e-05,0.002406161,0.002339085,0.00255142,0.000169706,0.000242168,0.000148645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2332,CEMIG,Brazil,BRA,Electricity Utilities,No,undefined,US2044096012,2178938,01/10/2024,06/08/2024,non-OECD,,,,1.5 Degrees,1.5 Degrees,non-OECD_Electricity Utilities_01/05/2024,2040,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
1211,CEZ,Czechia,CZE,Electricity Utilities,Yes,large,CZ0005112300,5624030,01/10/2025,23/06/2025,Europe,,,Not Aligned,National Pledges,Below 2 Degrees,Europe_Electricity Utilities_01/05/2024,2025;2030;2033;2040,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI notes that this company’s emissions intensity is slightly over-estimated as we calculated it using emissions from both electricity and heat generation, while using generation figures that include only electricity.",,0.445834929,0.470771436,0.496665391,0.443119202,0.424885593,0.413234675,0.368502937,0.3339138,0.328746068,0.310087695,0.305747106,0.26,0.24,0.22,0.2,0.18,0.16,0.1282,0.0964,0.0646,0.055371429,0.046142857,0.036914286,0.027685714,0.018457143,0.009228571,0.0,,,,,,,,,,
1211,CEZ,Czechia,CZE,Electricity Utilities,Yes,large,CZ0005112300,5624030,01/10/2024,09/06/2024,Europe,,Not Aligned,,Below 2 Degrees,Below 2 Degrees,Europe_Electricity Utilities_01/05/2024,2025;2030;2033;2040,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI notes that this company’s emissions intensity is slightly over-estimated as we calculated it using emissions from both electricity and heat generation, while using generation figures that include only electricity. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.445834929,0.470771436,0.496665391,0.443119202,0.424885593,0.403363029,0.368502937,0.3339138,0.328746068,0.305830712,0.282915356,0.26,0.24,0.22,0.2,0.18,0.16,0.127066667,0.094133333,0.0612,0.052457143,0.043714286,0.034971429,0.026228571,0.017485714,0.008742857,0.0,,,,,,,,,,
1211,CEZ,Czechia,CZE,Electricity Utilities,Yes,large,CZ0005112300,5624030,01/11/2023,04/07/2023,Europe,Not Aligned,,,National Pledges,Below 2 Degrees,Europe_Electricity Utilities_01/04/2022,2025;2030;2040,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI notes that this company’s emissions intensity is slightly over-estimated as we calculated it using emissions from both electricity and heat generation, while using generation figures that include only electricity.   When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.445834929,0.470771436,0.496665391,0.443119202,0.424885593,0.403363029,0.368502937,0.334033078,0.315524808,0.297016539,0.278508269,0.26,0.24,0.22,0.2,0.18,0.16,0.144,0.128,0.112,0.096,0.08,0.064,0.048,0.032,0.016,0.0,,,,,,,,,,
1211,CEZ,Czechia,CZE,Electricity Utilities,Yes,large,CZ0005112300,5624030,01/09/2022,22/07/2022,Europe,Not Aligned,,,Not Aligned,National Pledges,Europe_Electricity Utilities_01/04/2022,2025;2030;2050,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and emissions figure that is inconsistent with TPI's methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI notes that this company's emissions intensity is slightly over-estimated as we calculated it using emissions from both electricity and heat generation, while using generation figures that include only electricity. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.45,0.47,0.5,0.44,0.42,0.4,0.37,0.33,0.32,0.3,0.28,0.26,0.24,0.22,0.2,0.18,0.16,0.15,0.14,0.14,0.13,0.12,0.11,0.1,0.1,0.09,0.08,0.07,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.01,0.0
1211,CEZ,Czechia,CZE,Electricity Utilities,Yes,large,CZ0005112300,5624030,01/11/2021,05/08/2021,Europe,Not Aligned,,,Not Aligned,National Pledges,Europe_Electricity Utilities_01/04/2022,2025;2030;2050,2020,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses an emissions intensity using an activity measure and emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI notes that this company’s emissions intensity is slightly over-estimated as we calculated it using emissions from both electricity and heat generation, while using generation figures that include only electricity.",,0.445834929,0.470771436,0.496665391,0.443119202,0.424885593,0.403363029,0.368502937,0.34680235,0.325101762,0.303401175,0.281700587,0.26,0.24,0.22,0.2,0.18,0.16,0.152,0.144,0.136,0.128,0.12,0.112,0.104,0.096,0.088,0.08,0.072,0.064,0.056,0.048,0.04,0.032,0.024,0.016,0.008,0.0
1309,CK Infrastructure,Hong Kong,HKG,Electricity Utilities,No,large,BMG2178K1009,BYVS6J1,01/09/2025,01/08/2025,non-OECD,,,1.5 Degrees,1.5 Degrees,Below 2 Degrees,non-OECD_Electricity Utilities_01/05/2024,2035;2050,2024,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,0.53,0.49,0.466354013,0.442708026,0.419062039,0.395416051,0.371770064,0.348124077,0.32447809,0.300832103,0.277186116,0.253540128,0.229894141,0.214567865,0.199241589,0.183915313,0.168589037,0.153262761,0.137936485,0.122610209,0.107283933,0.091957657,0.07663138,0.061305104,0.045978828,0.030652552,0.015326276,0.0
1309,CK Infrastructure,Hong Kong,HKG,Electricity Utilities,No,large,BMG2178K1009,BYVS6J1,01/11/2023,04/07/2023,non-OECD,No or unsuitable disclosure,,,No or unsuitable disclosure,No or unsuitable disclosure,non-OECD_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses emissions intensity and target using an emissions figure that is inconsistent with TPI’s methodology for this sector. The company does not disclose sufficient data to allow TPI to recalculate current carbon intensity according to TPI methodology or to estimate future Carbon Performance.   When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,CK Infrastructure,Hong Kong,HKG,Electricity Utilities,No,large,BMG2178K1009,BYVS6J1,01/09/2022,22/07/2022,non-OECD,No or unsuitable disclosure,,,No or unsuitable disclosure,No or unsuitable disclosure,non-OECD_Electricity Utilities_01/04/2022,,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,CK Infrastructure,Hong Kong,HKG,Electricity Utilities,No,large,BMG2178K1009,BYVS6J1,01/11/2021,05/08/2021,non-OECD,No or unsuitable disclosure,,,No or unsuitable disclosure,No or unsuitable disclosure,non-OECD_Electricity Utilities_01/04/2022,,,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company has not disclosed sufficient data on current emissions, or any quantitative targets to reduce its emissions, which TPI can use to estimate current or future Carbon Performance.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,CLP,Hong Kong,HKG,Electricity Utilities,No,large,HK0002007356,6097017,01/10/2024,06/08/2024,non-OECD,,,,National Pledges,Below 2 Degrees,non-OECD_Electricity Utilities_01/05/2024,2050,2022,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,0.87,0.89,0.81,0.78,0.77,0.62,0.62,0.6,0.57,0.55,0.53,0.51,0.49,0.47,0.45,0.43,0.4,0.38,0.36,0.34,0.32,0.3,0.28,0.26,0.23,0.21,0.19,0.17,0.15,0.13,0.11,0.09,0.06,0.04,0.02,0.0
1028,CLP,Hong Kong,HKG,Electricity Utilities,No,large,HK0002007356,6097017,01/11/2023,04/07/2023,non-OECD,Not Aligned,,,National Pledges,Below 2 Degrees,non-OECD_Electricity Utilities_01/04/2022,2030;2050,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"The company discloses a target using an activity measure and/or emissions figure that is inconsistent with TPI’s methodology for this sector. The carbon intensity has been recalculated according to TPI methodology. TPI has not made any further assumptions in order to project this company’s Carbon Performance. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,,0.871,0.89,0.81,0.784,0.766,0.618,0.616,0.587555556,0.559111111,0.530666667,0.502222222,0.473777778,0.445333333,0.416888889,0.388444444,0.36,0.342,0.324,0.306,0.288,0.27,0.252,0.234,0.216,0.198,0.18,0.162,0.144,0.126,0.108,0.09,0.072,0.054,0.036,0.018,0.0
1028,CLP,Hong Kong,HKG,Electricity Utilities,No,large,HK0002007356,6097017,01/09/2022,22/07/2022,non-OECD,Not Aligned,,,National Pledges,Below 2 Degrees,non-OECD_Electricity Utilities_01/04/2022,2030;2050,2021,Carbon intensity (metric tonnes of CO2 per MWh electricity generation),"TPI has not made any further assumptions in order to project this company's Carbon Performance. The  company also disclosed a set of 2030 targets which include purchased electricity hence could not be included in TPI's assessment. When interpreting TPI Carbon Performance data, it is important to bear in mind that climate science shows temperature change is proportional to cumulative absolute CO2 emissions.",,0.84,0.81,0.82,0.8,0.74,0.71,0.66,0.65,0.62,0.59,0.55,0.52,0.49,0.46,0.42,0.39,0.36,0.34,0.32,0.31,0.29,0.27,0.25,0.23,0.22,0.2,0.18,0.16,0.14,0.13,0.11,0.09,0.07,0.05,0.04,0.02,0.0
