company,year,metric,value,unit,source,source_detail,extraction_method,reliability,comparability,certainty,is_default,quality_flag,notes
Acciaierie di Verona SpA,2025,emissions_mt_co2,0.051,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Acerinox Europa SAU,2021,production_mt,0.924,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Acerinox Europa SAU,2021,emissions_mt_co2,0.159,Mt CO2e,climate_trace,"1 facilities, intensity=0.17",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Acerinox Europa SAU,2022,production_mt,0.74,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Acerinox Europa SAU,2022,emissions_mt_co2,0.127,Mt CO2e,climate_trace,"1 facilities, intensity=0.17",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Acerinox Europa SAU,2023,production_mt,0.659,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Acerinox Europa SAU,2023,emissions_mt_co2,0.113,Mt CO2e,climate_trace,"1 facilities, intensity=0.17",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Acerinox Europa SAU,2024,production_mt,0.69,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Acerinox Europa SAU,2024,emissions_mt_co2,0.119,Mt CO2e,climate_trace,"1 facilities, intensity=0.17",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Acerinox Europa SAU,2025,production_mt,0.671,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Acerinox Europa SAU,2025,emissions_mt_co2,0.115,Mt CO2e,climate_trace,"1 facilities, intensity=0.17",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros AZA SA,2021,production_mt,0.411,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros AZA SA,2021,emissions_mt_co2,0.033,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros AZA SA,2022,production_mt,0.321,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros AZA SA,2022,emissions_mt_co2,0.026,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros AZA SA,2023,production_mt,0.335,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros AZA SA,2023,emissions_mt_co2,0.027,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros AZA SA,2024,production_mt,0.369,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros AZA SA,2024,emissions_mt_co2,0.03,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros AZA SA,2025,production_mt,0.37,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros AZA SA,2025,emissions_mt_co2,0.03,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2021,production_mt,1.333,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2021,emissions_mt_co2,0.107,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2022,production_mt,1.232,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2022,emissions_mt_co2,0.099,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2023,production_mt,1.089,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2023,emissions_mt_co2,0.087,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2024,production_mt,0.915,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2024,emissions_mt_co2,0.073,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2025,production_mt,0.711,Mt,climate_trace,"2 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aceros Especiales Simec Tlaxcala SA de CV,2025,emissions_mt_co2,0.057,Mt CO2e,climate_trace,"2 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Acindar Industria Argentina de Aceros SA,2021,production_mt,1.462,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2021,emissions_mt_co2,0.924,Mt CO2e,climate_trace,"1 facilities, intensity=0.63",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2022,production_mt,1.541,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2022,emissions_mt_co2,0.974,Mt CO2e,climate_trace,"1 facilities, intensity=0.63",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2023,production_mt,1.464,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2023,emissions_mt_co2,0.925,Mt CO2e,climate_trace,"1 facilities, intensity=0.63",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2024,production_mt,1.058,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2024,emissions_mt_co2,0.668,Mt CO2e,climate_trace,"1 facilities, intensity=0.63",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2025,production_mt,0.796,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Acindar Industria Argentina de Aceros SA,2025,emissions_mt_co2,0.503,Mt CO2e,climate_trace,"1 facilities, intensity=0.63",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Aco Verde do Brasil SA,2021,production_mt,0.407,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2021,emissions_mt_co2,0.774,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2022,production_mt,0.438,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2022,emissions_mt_co2,0.831,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2023,production_mt,0.409,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2023,emissions_mt_co2,0.778,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2024,production_mt,0.47,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2024,emissions_mt_co2,0.892,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2025,production_mt,0.348,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Aco Verde do Brasil SA,2025,emissions_mt_co2,0.66,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Agha Steel Industries Ltd,2021,production_mt,0.275,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Agha Steel Industries Ltd,2021,emissions_mt_co2,0.074,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Agha Steel Industries Ltd,2022,production_mt,0.272,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Agha Steel Industries Ltd,2022,emissions_mt_co2,0.073,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Agha Steel Industries Ltd,2023,production_mt,0.274,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Agha Steel Industries Ltd,2023,emissions_mt_co2,0.074,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Agha Steel Industries Ltd,2024,production_mt,0.27,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Agha Steel Industries Ltd,2024,emissions_mt_co2,0.073,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Agha Steel Industries Ltd,2025,production_mt,0.22,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Agha Steel Industries Ltd,2025,emissions_mt_co2,0.059,Mt CO2e,climate_trace,"1 facilities, intensity=0.27",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aichi Steel Corp,2021,production_mt,1.301,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aichi Steel Corp,2021,emissions_mt_co2,0.104,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aichi Steel Corp,2022,production_mt,1.123,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aichi Steel Corp,2022,emissions_mt_co2,0.09,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Aichi Steel Corp,2023,production_mt,1.19,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aichi Steel Corp,2023,emissions_mt_co2,0.095,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aichi Steel Corp,2024,production_mt,1.159,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aichi Steel Corp,2024,emissions_mt_co2,0.093,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aichi Steel Corp,2025,production_mt,0.74,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Aichi Steel Corp,2025,emissions_mt_co2,0.059,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2021,production_mt,2.196,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2021,emissions_mt_co2,1.792,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2022,production_mt,2.095,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2022,emissions_mt_co2,1.709,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2023,production_mt,2.094,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2023,emissions_mt_co2,1.709,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2024,production_mt,2.069,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2024,emissions_mt_co2,1.688,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2025,production_mt,1.666,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Dekheila Steel Company Alexandria SAE,2025,emissions_mt_co2,1.36,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2021,production_mt,1.578,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2021,emissions_mt_co2,1.288,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2022,production_mt,1.506,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2022,emissions_mt_co2,1.228,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2023,production_mt,2.042,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2023,emissions_mt_co2,1.667,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2024,production_mt,2.521,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2024,emissions_mt_co2,2.057,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2025,production_mt,2.031,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Al Ezz Flat Steel Company SAE,2025,emissions_mt_co2,1.657,Mt CO2e,climate_trace,"1 facilities, intensity=0.82",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Alchevsk Metallurgical Plant PJSC,2021,production_mt,1.751,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2021,emissions_mt_co2,3.326,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2022,production_mt,0.458,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2022,emissions_mt_co2,0.87,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2023,production_mt,0.612,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2023,emissions_mt_co2,1.163,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2024,production_mt,0.788,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2024,emissions_mt_co2,1.497,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2025,production_mt,0.486,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Alchevsk Metallurgical Plant PJSC,2025,emissions_mt_co2,0.924,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.6,0.8,0.72,True,,Facility types: BF/BOF
Alfa Acciai SpA,2021,production_mt,1.586,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Alfa Acciai SpA,2021,emissions_mt_co2,0.127,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Alfa Acciai SpA,2022,production_mt,1.356,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Alfa Acciai SpA,2022,emissions_mt_co2,0.108,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.55,0.8,0.7,True,,Facility types: EAF
Alfa Acciai SpA,2023,production_mt,1.328,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Alfa Acciai SpA,2023,emissions_mt_co2,0.106,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Alfa Acciai SpA,2024,production_mt,1.253,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Alfa Acciai SpA,2024,emissions_mt_co2,0.1,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Alfa Acciai SpA,2025,production_mt,1.023,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Alfa Acciai SpA,2025,emissions_mt_co2,0.082,Mt CO2e,climate_trace,"1 facilities, intensity=0.08",satellite_model,0.6,0.8,0.72,True,,Facility types: EAF
Algerian Qatari Steel,2021,production_mt,0.774,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2021,emissions_mt_co2,0.774,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2022,production_mt,0.97,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2022,emissions_mt_co2,0.97,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.55,0.8,0.7,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2023,production_mt,0.88,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2023,emissions_mt_co2,0.88,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2024,production_mt,0.864,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2024,emissions_mt_co2,0.864,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2025,production_mt,0.798,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Algerian Qatari Steel,2025,emissions_mt_co2,0.798,Mt CO2e,climate_trace,"1 facilities, intensity=1.00",satellite_model,0.6,0.8,0.72,True,,Facility types: DRI-EAF
Algoma Steel Group Inc,2021,production_mt,2.327,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Algoma Steel Group Inc,2021,emissions_mt_co2,4.42,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Algoma Steel Group Inc,2022,production_mt,2.284,Mt,climate_trace,"1 facilities, 1 entities",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
Algoma Steel Group Inc,2022,emissions_mt_co2,4.34,Mt CO2e,climate_trace,"1 facilities, intensity=1.90",satellite_model,0.55,0.8,0.7,True,,"Facility types: BF/BOF, EAF"
